DateTimeStamp,WTMP,site
5/30/2018 0:00,14.60932722,to
5/31/2018 0:00,14.52061538,to
6/1/2018 0:00,14.73485981,to
6/2/2018 0:00,15.1179257,to
6/3/2018 0:00,15.50779874,to
6/4/2018 0:00,14.74056426,to
6/5/2018 0:00,14.64730887,to
6/6/2018 0:00,14.88080247,to
6/7/2018 0:00,15.13009464,to
6/8/2018 0:00,15.35332317,to
6/9/2018 0:00,15.54562112,to
6/10/2018 0:00,15.48231746,to
6/11/2018 0:00,15.26312121,to
6/12/2018 0:00,15.53180982,to
6/13/2018 0:00,15.14996825,to
6/14/2018 0:00,14.75122699,to
6/15/2018 0:00,15.09572308,to
6/16/2018 0:00,14.98470032,to
6/17/2018 0:00,14.49058824,to
6/18/2018 0:00,15.37533742,to
6/19/2018 0:00,14.54990385,to
6/20/2018 0:00,14.29540373,to
6/21/2018 0:00,14.66167702,to
6/22/2018 0:00,15.36298077,to
6/23/2018 0:00,15.81459627,to
6/24/2018 0:00,15.34712121,to
6/25/2018 0:00,15.78353503,to
6/26/2018 0:00,15.83693252,to
6/27/2018 0:00,15.37174847,to
6/28/2018 0:00,14.80612698,to
6/29/2018 0:00,15.03257669,to
6/30/2018 0:00,15.61533537,to
7/1/2018 0:00,15.89700637,to
7/2/2018 0:00,16.22238245,to
7/3/2018 0:00,16.08482759,to
7/4/2018 0:00,16.06367601,to
7/5/2018 0:00,16.51009231,to
7/6/2018 0:00,16.70182927,to
7/7/2018 0:00,16.57378549,to
7/8/2018 0:00,16.7534891,to
7/9/2018 0:00,16.74,to
7/10/2018 0:00,16.48598131,to
7/11/2018 0:00,16.18570093,to
7/12/2018 0:00,16.0512844,to
7/13/2018 0:00,16.80683544,to
7/14/2018 0:00,15.94158879,to
7/15/2018 0:00,15.64966667,to
7/16/2018 0:00,15.6728972,to
7/17/2018 0:00,15.6831761,to
7/18/2018 0:00,16.00519878,to
7/19/2018 0:00,16.369,to
7/20/2018 0:00,16.50840625,to
7/21/2018 0:00,17.38653374,to
7/22/2018 0:00,17.85109034,to
7/23/2018 0:00,18.14984326,to
7/24/2018 0:00,17.84088235,to
7/25/2018 0:00,17.52127726,to
7/26/2018 0:00,16.99886076,to
7/27/2018 0:00,16.36990909,to
7/28/2018 0:00,15.95668731,to
7/29/2018 0:00,15.51608833,to
7/30/2018 0:00,15.13146789,to
7/31/2018 0:00,15.1088,to
8/1/2018 0:00,14.92772152,to
8/2/2018 0:00,14.85045732,to
8/3/2018 0:00,15.48487578,to
8/4/2018 0:00,15.51702265,to
8/5/2018 0:00,15.48100304,to
8/6/2018 0:00,15.62990625,to
8/7/2018 0:00,15.50776358,to
8/8/2018 0:00,15.2972,to
8/9/2018 0:00,15.24040625,to
8/10/2018 0:00,14.80984026,to
8/11/2018 0:00,14.68812698,to
8/12/2018 0:00,14.63807571,to
8/13/2018 0:00,14.40487342,to
8/14/2018 0:00,14.31467492,to
8/15/2018 0:00,14.39545455,to
8/16/2018 0:00,14.9733657,to
8/17/2018 0:00,15.43890909,to
8/18/2018 0:00,15.96457055,to
8/19/2018 0:00,15.9993038,to
8/20/2018 0:00,15.81647416,to
8/21/2018 0:00,16.21414063,to
8/22/2018 0:00,16.06323718,to
8/23/2018 0:00,16.32045732,to
8/24/2018 0:00,16.0047546,to
8/25/2018 0:00,15.96130573,to
8/26/2018 0:00,15.76978528,to
8/27/2018 0:00,15.53363354,to
8/28/2018 0:00,15.71542587,to
8/29/2018 0:00,15.88990881,to
8/30/2018 0:00,16.47386503,to
8/31/2018 0:00,16.65396825,to
9/1/2018 0:00,16.82478528,to
9/2/2018 0:00,16.89146789,to
9/3/2018 0:00,16.82501608,to
9/4/2018 0:00,16.76233846,to
9/5/2018 0:00,16.46393189,to
9/6/2018 0:00,16.33210191,to
9/7/2018 0:00,16.05987768,to
9/8/2018 0:00,15.82143731,to
9/9/2018 0:00,15.88092652,to
